filename,Mouse_ID,filename_md,Session_type,match_status,Gene,Gene_ID,Sex$,Genotype$,FED3,BEAM,DOB,FED_StartDate,Weight1_Friday,Weight2_Monday,Weight3_Friday,Weight4_Monday,Weight5_Friday,Weight6_SI,Stim_Partner,Stim_Weight,Bandit100_EX,Bandit80_EX,FR1_EX,PR1_EX,BEAM_EX,NF1_003_140_10,2025-05-17 00:00:00,Win-stay_Bandit100,Lose-shift_Bandit100,PeakAccuracy_Bandit100,Total_pellets_Bandit100,Total_pokes_Bandit100,PokesPerPellet_Bandit100,RetrievalTime_Bandit100,PokeTime_Bandit100,daily pellets_Bandit100,Win-stay_Day_Bandit100,Win-stay_Night_Bandit100,Lose-shift_Day_Bandit100,Lose-shift_Night_Bandit100,PeakAccuracy_Day_Bandit100,PeakAccuracy_Night_Bandit100
NF1_003_146_50_Bandit100_20250804.csv,NF1_003_146_50,NF1_003_146_50_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,79,63.0,2025-05-17,2025-08-04,22.73,22.18,22.95,21.98,21.5,22.6,30003-6,26.41,,,,,,,,0.810126582278481,0.509090909090909,0.7909090909090909,467.0,732.0,1.5674518201284797,0.91,0.12,162.2684971527407,0.7380952380952381,0.8432835820895522,0.5333333333333333,0.48,0.6666666666666667,0.8117647058823529
NF1_003_145_35_Bandit100_20250804.csv,NF1_003_145_35,NF1_003_145_35_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Het,1,2.0,2025-05-14,2025-08-04,19.26,18.96,20.25,19.22,19.91,19.16,29962-5,20.1,,,,,,,,0.7461300309597523,0.4461538461538462,0.7649999999999999,419.0,719.0,1.7159904534606205,1.64,0.19,142.22835395607885,0.8260869565217391,0.7272727272727273,0.4166666666666667,0.4528301886792453,0.725,0.7625
NF1_003_147_5_Bandit100_20250804.csv,NF1_003_147_5,NF1_003_147_5_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Het,6,7.0,2025-05-16,2025-08-04,20.13,19.9,20.63,19.56,20.45,20.61,29935-4,17.52,,,,,,,,0.7814207650273224,0.45348837209302323,0.7434782608695653,465.0,818.0,1.7591397849462365,1.39,0.13,156.55772520565347,0.8110236220472441,0.7656903765690377,0.48,0.4426229508196721,0.8142857142857143,0.6625
NF1_003_147_1_Bandit100_20250804.csv,NF1_003_147_1,NF1_003_147_1_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Het,7,5.0,2025-05-16,2025-08-04,20.71,20.16,21.55,20.67,21.38,20.86,29935-3,20.94,,,,,,,,0.8139013452914798,0.41509433962264153,0.7857142857142857,570.0,862.0,1.512280701754386,1.2,0.16,194.77283135669504,0.8507462686567164,0.7980769230769231,0.8888888888888888,0.3181818181818182,0.7666666666666667,0.8099999999999999
NF1_003_147_6_Bandit100_20250804.csv,NF1_003_147_6,NF1_003_147_6_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Het,12,9.0,2025-05-16,2025-08-04,20.25,20.21,20.75,19.96,20.31,20.19,30003-2,20.23,,,,,,,,0.7872340425531915,0.42276422764227645,0.79,621.0,1064.0,1.713365539452496,1.07,0.18,215.05352247944137,0.7551020408163265,0.8043478260869565,0.3728813559322034,0.46875,0.7,0.819047619047619
NF1_003_141_18_Bandit100_20250804.csv,NF1_003_141_18,NF1_003_141_18_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Het,13,13.0,2025-05-16,2025-08-04,20.07,19.15,20.09,18.92,20.53,19.55,29962-2,20.82,,,,,,,,0.7047146401985112,0.5,0.7115384615384615,534.0,924.0,1.7303370786516854,1.13,0.15,183.4686687291728,0.6451612903225806,0.7176470588235294,0.4827586206896552,0.5058823529411764,0.5666666666666667,0.7428571428571428
NF1_003_140_10_Bandit100_20250804.csv,NF1_003_140_10,NF1_003_140_10_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Het,16,11.0,2025-05-17,2025-08-04,18.34,17.82,18.38,17.43,18.52,17.61,30003-4,20.51,,,,,,,,0.7989949748743719,0.45263157894736844,0.7583333333333333,505.0,815.0,1.613861386138614,1.39,0.2,176.75726259585898,0.7625,0.807570977917981,0.75,0.37333333333333335,0.85,0.7388888888888888
NF1_003_141_21_Bandit100_20250804.csv,NF1_003_141_21,NF1_003_141_21_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Het,20,14.0,2025-05-16,2025-08-04,21.28,20.01,21.14,20.4,22.18,20.85,29935-3,20.95,,,,,,,,0.8936781609195402,0.375,0.826086956521739,487.0,740.0,1.5195071868583163,1.16,0.19,168.01769312000636,0.860655737704918,0.911504424778761,0.375,0.391304347826087,0.8,0.8533333333333335
NF1_003_140_8_Bandit100_20250804.csv,NF1_003_140_8,NF1_003_140_8_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,26,16.0,2025-05-17,2025-08-04,18.93,18.56,20.52,18.93,18.84,19.0,29935-1,19.38,,,,,,,,0.7911111111111111,0.4880952380952381,0.7518518518518518,566.0,937.0,1.6554770318021201,1.1,0.12,190.19734436864582,0.8034188034188035,0.786144578313253,0.5263157894736842,0.47692307692307695,0.7444444444444445,0.7347826086956522
NF1_003_140_11_Bandit100_20250804.csv,NF1_003_140_11,NF1_003_140_11_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,27,17.0,2025-05-17,2025-08-04,20.02,18.28,19.65,19.13,18.56,19.46,29935-5,19.43,,,,Device 027: End time 2025-08-14 21:57:47 is >8 hrs from cohort median 2025-08-15 12:29:51 | Device 027: Duration 31.7 h < required 36.0 h for PR1.,,,,0.8021390374331551,0.38372093023255816,0.74,518.0,851.0,1.6428571428571428,0.85,0.1,175.18508245203483,0.823076923076923,0.7909836065573771,0.4,0.36666666666666664,0.6888888888888889,0.75
NF1_003_141_19_Bandit100_20250804.csv,NF1_003_141_19,NF1_003_141_19_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,28,18.0,2025-05-16,2025-08-04,20.34,20.19,21.03,21.07,21.47,20.8,29962-7,21.84,,,,,,,,0.8282828282828283,0.48863636363636365,0.7555555555555555,547.0,865.0,1.5813528336380256,1.34,0.14,184.67309585957892,0.746031746031746,0.8634686346863468,0.4,0.5238095238095238,0.7818181818181819,0.7157894736842105
NF1_003_147_2_Bandit100_20250804.csv,NF1_003_147_2,NF1_003_147_2_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,32,21.0,2025-05-16,2025-08-04,20.16,19.99,20.45,20.07,19.95,20.78,30003-4,19.95,Device 032: 'Pellet_Count' stayed at 143 for >8 hrs starting 2025-08-05 05:01:07,,,,,,,0.6929824561403509,0.46745562130177515,0.6620689655172414,599.0,1071.0,1.7879799666110183,1.16,0.09,203.37945726245917,0.7741935483870968,0.6721763085399449,0.5294117647058824,0.4605263157894737,0.75,0.6559999999999999
NF1_003_140_12_Bandit100_20250804.csv,NF1_003_140_12,NF1_003_140_12_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,35,22.0,2025-05-17,2025-08-04,19.53,19.11,20.59,19.89,20.71,19.94,30003-2,20.48,,,,,,,,0.7427466150870407,0.375,0.7258064516129032,634.0,1088.0,1.7160883280757098,1.34,0.13,214.180310589558,0.6910112359550562,0.7735294117647059,0.3170731707317073,0.4084507042253521,0.7230769230769231,0.73
NF1_003_140_15_Bandit100_20250804.csv,NF1_003_140_15,NF1_003_140_15_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,39,23.0,2025-05-17,2025-08-04,18.32,17.47,19.8,17.8,18.97,18.3,29935-1,19.74,,,,,,,,0.7922705314009661,0.4868421052631579,0.756,521.0,852.0,1.63531669865643,1.59,0.1,177.85504314568385,0.8333333333333334,0.7788461538461539,0.38461538461538464,0.5079365079365079,0.6222222222222222,0.76
NF1_003_146_42_Bandit100_20250804.csv,NF1_003_146_42,NF1_003_146_42_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,F,Wt,40,24.0,2025-05-17,2025-08-04,17.54,17.22,18.91,17.53,19.08,17.78,29935-6,19.68,,,,,,,,0.7906458797327395,0.5428571428571428,0.7966666666666666,607.0,985.0,1.6227347611202636,0.91,0.13,208.49321385693042,0.7867647058823529,0.792332268370607,0.5882352941176471,0.5,0.7500000000000001,0.805
NF1_003_141_24_Bandit100_20250804.csv,NF1_003_141_24,NF1_003_141_24_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Het,54,29.0,2025-05-16,2025-08-04,22.08,21.34,22.22,21.3,21.88,21.68,30000-5,27.63,,,,Device 054: 'Pellet_Count' stayed at 99 for >8 hrs starting 2025-08-14 03:36:15,,,,0.7178082191780822,0.4166666666666667,0.8130434782608695,470.0,822.0,1.748936170212766,1.65,0.27,158.70373192951192,0.7088607594936709,0.7202797202797203,0.2631578947368421,0.4878048780487805,0.7285714285714284,0.7941176470588236
NF1_003_145_36_Bandit100_20250804.csv,NF1_003_145_36,NF1_003_145_36_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Het,59,30.0,2025-05-14,2025-08-04,24.54,23.95,25.84,23.99,24.67,23.79,30000-7,28.09,,,,,,,,0.77088948787062,0.5161290322580645,0.8173913043478261,480.0,795.0,1.65625,0.79,0.3,163.3238160874274,0.7653061224489796,0.7728937728937729,0.6428571428571429,0.4791666666666667,0.7125,0.8222222222222222
NF1_003_147_3_Bandit100_20250804.csv,NF1_003_147_3,NF1_003_147_3_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Het,60,33.0,2025-05-16,2025-08-04,24.03,23.57,24.43,23.4,24.08,24.12,30003-1,26.35,,,,Device 060: Estimated 67.2 pellets/day < 75. | Device 060: 'Pellet_Count' stayed at 38 for >8 hrs starting 2025-08-13 18:27:10,,,,0.8995983935742972,0.4307692307692308,0.8258064516129032,629.0,912.0,1.449920508744038,0.85,0.12,212.14330884476956,0.8716216216216216,0.9111747851002865,0.4838709677419355,0.38235294117647056,0.8181818181818181,0.8217391304347826
NF1_003_145_38_Bandit100_20250804.csv,NF1_003_145_38,NF1_003_145_38_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Het,61,31.0,2025-05-14,2025-08-04,26.36,25.46,27.51,25.92,27.16,25.61,29962-6,24.17,,,,,,,,0.8927789934354485,0.46153846153846156,0.8923076923076924,547.0,781.0,1.4277879341864717,0.66,0.11,184.85223023608742,0.9493670886075949,0.862876254180602,0.4444444444444444,0.46511627906976744,0.8777777777777779,0.8421052631578947
NF1_003_145_40_Bandit100_20250804.csv,NF1_003_145_40,NF1_003_145_40_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Het,62,32.0,2025-05-14,2025-08-04,25.07,24.28,25.08,24.28,23.77,24.12,29962-4,26.8,,,Device 062: Duration 19.0 h < required 19.2 h for FR1.,,,,,0.7506493506493507,0.5394736842105263,0.7454545454545455,461.0,771.0,1.6724511930585684,0.85,0.19,160.21495860920493,0.8591549295774648,0.7284345047923323,0.38461538461538464,0.5714285714285714,0.7833333333333333,0.7444444444444444
NF1_003_140_9_Bandit100_20250804.csv,NF1_003_140_9,NF1_003_140_9_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Het,63+ 34,34.0,2025-05-17,2025-08-04,22.2,21.75,23.23,22.42,23.66,22.73,30003-3,26.96,,,,,,,,0.8696629213483146,0.5319148936170213,0.826923076923077,529.0,739.0,1.3969754253308129,0.98,0.14500000000000002,184.79866340589362,0.8922155688622755,0.8592057761732852,0.5909090909090909,0.48,0.7833333333333333,0.7941176470588236
NF1_003_140_16_Bandit100_20250804.csv,NF1_003_140_16,NF1_003_140_16_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Het,65,40.0,2025-05-17,2025-08-04,24.58,23.5,24.35,23.64,24.01,24.06,30000-5,27.75,Device 065: 'Pellet_Count' stayed at 101 for >8 hrs starting 2025-08-05 04:36:04,,,,,,,0.8173076923076923,0.38095238095238093,0.8541666666666666,491.0,809.0,1.6476578411405296,0.91,0.18,169.41041439172332,0.9157894736842105,0.7881619937694704,0.125,0.41818181818181815,0.8285714285714286,0.8117647058823529
NF1_003_142_56_Bandit100_20250804.csv,NF1_003_142_56,NF1_003_142_56_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Het,66,36.0,2025-05-28,2025-08-04,23.21,22.66,24.16,23.8,23.8,23.92,30000-7,28.56,,,,,,,,0.7208121827411168,0.4583333333333333,0.748,514.0,850.0,1.6536964980544746,0.98,0.17,173.25977886843688,0.67,0.7380952380952381,0.5,0.4375,0.7222222222222221,0.7611111111111111
NF1_003_146_44_Bandit100_20250804.csv,NF1_003_146_44,NF1_003_146_44_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Het,67,39.0,2025-05-17,2025-08-04,21.57,21.11,20.94,21.2,22.02,22.04,29962-6,24.28,,,,Device 067: Estimated 71.6 pellets/day < 75.,,,,0.843501326259947,0.49019607843137253,0.7904761904761906,442.0,666.0,1.506787330316742,1.36,0.16,159.4009441640892,0.7183098591549296,0.8717105263157895,0.5625,0.45714285714285713,0.75,0.7833333333333334
NF1_003_141_23_Bandit100_20250804.csv,NF1_003_141_23,NF1_003_141_23_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,68,41.0,2025-05-16,2025-08-04,27.55,25.74,27.31,26.02,26.39,25.71,29962-3,25.11,,,,,,,,0.8362919132149902,0.5,0.7793103448275861,607.0,906.0,1.4925864909390445,0.91,0.18,205.0022049038623,0.8273381294964028,0.8396739130434783,0.6470588235294118,0.45901639344262296,0.8142857142857143,0.7476190476190477
NF1_003_145_39_Bandit100_20250804.csv,NF1_003_145_39,NF1_003_145_39_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,69,45.0,2025-05-14,2025-08-04,29.7,28.72,28.28,29.31,27.91,28.7,29962-9,25.57,,,,,,,,0.801762114537445,0.4375,0.8,280.0,440.0,1.5714285714285714,1.23,0.13,95.49033926069193,0.7641509433962265,0.8347107438016529,0.5294117647058824,0.3333333333333333,0.7222222222222221,0.75
NF1_003_145_34_Bandit100_20250804.csv,NF1_003_145_34,NF1_003_145_34_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,70,51.0,2025-05-14,2025-08-04,30.04,28.23,29.48,28.14,28.1,27.61,29962-1,23.33,,,,,,,,0.8586956521739131,0.525,0.9,534.0,759.0,1.4213483146067416,1.23,0.11,182.0193659406736,0.7459016393442623,0.8994082840236687,0.6428571428571429,0.44,0.7125,0.95
NF1_003_147_4_Bandit100_20250804.csv,NF1_003_147_4,NF1_003_147_4_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,71,50.0,2025-05-16,2025-08-04,24.16,23.31,23.81,23.93,23.01,23.57,30003-6,26.48,,,,Device 071: Estimated 74.5 pellets/day < 75.,,,,0.842436974789916,0.43548387096774194,0.7962962962962963,563.0,853.0,1.5150976909413854,0.79,0.16,202.50786831193489,0.75,0.8645833333333334,0.6666666666666666,0.3617021276595745,0.8400000000000001,0.7954545454545454
NF1_003_142_55_Bandit100_20250804.csv,NF1_003_142_55,NF1_003_142_55_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,74,58.0,2025-05-28,2025-08-04,24.73,24.43,25.49,25.09,25.88,25.06,30003-1,26.54,,,,,,,,0.7162790697674418,0.5495495495495496,0.737037037037037,551.0,955.0,1.7332123411978222,0.79,0.14,186.46461329142133,0.7049180327868853,0.7207792207792207,0.55,0.5492957746478874,0.6444444444444445,0.7578947368421053
NF1_003_144_26_Bandit100_20250804.csv,NF1_003_144_26,NF1_003_144_26_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,75,56.0,2025-05-18,2025-08-04,26.89,25.78,25.59,25.14,24.56,25.43,29962-3,24.77,,,,,,,,0.8282208588957055,0.5454545454545454,0.8578947368421052,399.0,578.0,1.4486215538847118,1.1,0.12,139.63072199103067,0.8333333333333334,0.8254716981132075,0.5789473684210527,0.5,0.7666666666666666,0.8666666666666668
NF1_003_144_28_Bandit100_20250804.csv,NF1_003_144_28,NF1_003_144_28_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,76,59.0,2025-05-18,2025-08-04,25.36,23.89,25.51,24.06,24.38,24.04,29962-1,23.6,,,,,,,,0.8348837209302326,0.2631578947368421,0.8458333333333332,499.0,756.0,1.5150300601202404,0.72,0.13,169.23058842885854,0.8795811518324608,0.799163179916318,0.2857142857142857,0.23529411764705882,0.7999999999999999,0.8538461538461538
NF1_003_146_46_Bandit100_20250804.csv,NF1_003_146_46,NF1_003_146_46_Bandit100_20250804.csv,Bandit100,Matched (Mouse_ID in filename),NF1,3.0,M,Wt,77,53.0,2025-05-17,2025-08-04,26.71,25.98,27.29,25.78,26.07,25.12,29962-9,26.03,,,,,,,,0.9265033407572383,0.3728813559322034,0.8148148148148149,552.0,756.0,1.3695652173913044,0.72,0.12,187.5527940540328,0.8796296296296297,0.9413489736070382,0.6470588235294118,0.2619047619047619,0.7428571428571428,0.8333333333333333
