filename,Sex$,Genotype$,Pellets_FR1,Left_Poke_FR1,Right_Poke_FR1,Total_Pokes_FR1,Accuracy_FR1,PokesPerPellet_FR1,RetrievalTime_FR1,InterPelletInterval_FR1,PokeTime_FR1,%MealPellets_FR1,%GrazingPellets_FR1,NumMeals_FR1,AvgMealSize_FR1,AvgMealDuration_FR1,RecordingHours_FR1,MealsPerHour_FR1,Daily_Pellets_FR1,Left Poke with Pellet_FR1,Within_meal_pellet_rate_FR1,%MealPellets_Day_FR1,%GrazingPellets_Day_FR1,Pellets_Day_FR1,NumMeals_Day_FR1,AvgMealSize_Day_FR1,AvgMealDuration_Day_FR1,MealsPerHour_Day_FR1,Accuracy_Day_FR1,%MealPellets_Night_FR1,%GrazingPellets_Night_FR1,Pellets_Night_FR1,NumMeals_Night_FR1,AvgMealSize_Night_FR1,AvgMealDuration_Night_FR1,MealsPerHour_Night_FR1,Accuracy_Night_FR1
NF1_003_146_50_FR1_20250807.csv,M,Wt,180.0,180.0,58.0,238.0,75.63025210084034,1.3222222222222222,0.66,23.0,0.10500000000000001,87.22222222222223,12.777777777777779,22.0,7.136363636363637,137.8181818181818,24.821666666666665,0.8863224333579535,173.87221197383866,15.0,20.562866515764686,94.73684210526316,5.2631578947368425,57.0,10.0,5.4,119.4,0.4028738333445243,90.47619047619048,83.73983739837398,16.260162601626018,123.0,12.0,8.583333333333334,153.16666666666666,1.0099357101110462,70.28571428571428
NF1_003_145_35_FR1_20250807.csv,F,Het,182.0,182.0,76.0,258.0,70.54263565891473,1.4175824175824177,1.13,26.0,0.155,75.27472527472527,24.725274725274726,33.0,4.151515151515151,73.18181818181819,22.57611111111111,1.4617220759406453,193.46218673490733,6.0,21.79217084685432,82.05128205128206,17.94871794871795,39.0,7.0,4.571428571428571,94.42857142857143,0.3100622585328641,48.75,73.42657342657343,26.573426573426573,143.0,26.0,4.038461538461538,67.46153846153847,2.4595979503350414,80.33707865168539
NF1_003_145_37_FR1_20250807.csv,F,Het,190.0,190.0,40.0,230.0,82.6086956521739,1.2105263157894737,0.69,42.0,0.135,52.10526315789474,47.89473684210526,21.0,4.714285714285714,85.04761904761905,22.983333333333334,0.9137055837563451,198.3878569615817,8.0,22.38112575402238,82.92682926829268,17.073170731707318,41.0,7.0,4.857142857142857,96.42857142857143,0.3045685279187817,71.9298245614035,43.624161073825505,56.375838926174495,149.0,14.0,4.642857142857143,79.35714285714286,1.1999142918362973,86.1271676300578
NF1_003_147_5_FR1_20250807.csv,F,Het,179.0,179.0,45.0,224.0,79.91071428571429,1.2513966480446927,0.97,29.0,0.11,81.56424581005587,18.435754189944134,24.0,6.083333333333333,134.79166666666666,26.412777777777777,0.9086511158319838,162.63486655309484,17.0,24.728052611500416,77.02702702702703,22.972972972972972,74.0,11.0,5.181818181818182,130.54545454545453,0.41646509475632587,93.67088607594937,84.76190476190476,15.238095238095237,105.0,13.0,6.846153846153846,138.3846153846154,1.1120615911035072,72.41379310344827
NF1_003_147_1_FR1_20250807.csv,F,Het,193.0,193.0,70.0,263.0,73.38403041825094,1.3626943005181347,0.63,23.0,0.16,80.31088082901555,19.689119170984455,20.0,7.75,147.4,23.281944444444445,0.85903477897751,198.93821357416397,22.0,18.892483724824842,79.16666666666667,20.833333333333332,72.0,9.0,6.333333333333333,147.22222222222223,0.3865656505398795,86.74698795180723,80.99173553719008,19.00826446280992,121.0,11.0,8.909090909090908,147.54545454545453,1.0244470314318974,67.22222222222223
NF1_003_147_6_FR1_20250807.csv,F,Het,181.0,181.0,65.0,246.0,73.57723577235772,1.3591160220994476,0.75,31.5,0.16,64.08839779005525,35.91160220994475,19.0,6.105263157894737,119.84210526315789,21.61277777777778,0.8791095802380279,182.78554397120016,34.0,21.406359158467325,62.96296296296296,37.03703703703704,54.0,6.0,5.666666666666667,121.16666666666667,0.27761355165411405,61.36363636363637,64.56692913385827,35.43307086614173,127.0,13.0,6.3076923076923075,119.23076923076923,1.111480549090391,80.37974683544303
NF1_003_141_18_FR1_20250807.csv,F,Het,179.0,179.0,35.0,214.0,83.64485981308411,1.1955307262569832,0.63,28.0,0.14,89.94413407821229,10.05586592178771,22.0,7.318181818181818,172.72727272727272,26.210555555555555,0.8393564933550944,163.89301004620407,257.0,26.74095766693462,84.84848484848484,15.151515151515152,33.0,4.0,7.0,177.5,0.15261027151910808,100.0,91.0958904109589,8.904109589041095,146.0,18.0,7.388888888888889,171.66666666666666,1.7501688048615802,80.66298342541437
NF1_003_140_10_FR1_20250807.csv,F,Het,145.0,145.0,39.0,184.0,78.80434782608695,1.2689655172413794,1.07,34.0,0.17,78.62068965517241,21.379310344827587,18.0,6.333333333333333,152.33333333333334,26.285,0.6848012174243865,132.06831119544592,220.0,29.485035428335948,52.38095238095238,47.61904761904762,21.0,3.0,3.6666666666666665,102.0,0.11413353623739775,71.42857142857143,83.06451612903226,16.93548387096774,124.0,15.0,6.866666666666666,162.4,1.5627713144643167,80.12820512820514
NF1_003_140_14_FR1_20250807.csv,F,Het,243.0,243.0,47.0,290.0,83.79310344827586,1.1934156378600822,0.63,27.5,0.19,78.18930041152264,21.810699588477366,25.0,7.6,171.48,19.453055555555554,1.285145150004998,265.45289030496133,46.0,22.00985080006114,90.66666666666667,9.333333333333334,75.0,7.0,9.714285714285714,224.71428571428572,0.3598406420013994,89.28571428571429,72.61904761904762,27.38095238095238,168.0,19.0,6.421052631578948,141.26315789473685,1.637460499856363,81.55339805825243
NF1_003_141_21_FR1_20250807.csv,F,Het,175.0,175.0,115.0,290.0,60.3448275862069,1.6571428571428573,0.44999999999999996,29.0,0.17,84.57142857142857,15.428571428571429,26.0,5.6923076923076925,128.5,22.71611111111111,1.144562107168187,184.73944651475352,1.0,24.219887603813923,84.21052631578948,15.789473684210526,57.0,7.0,6.857142857142857,163.14285714285714,0.30815133654528115,90.47619047619048,84.7457627118644,15.254237288135593,118.0,19.0,5.2631578947368425,115.73684210526316,1.655733339788434,51.98237885462555
NF1_003_141_22_FR1_20250807.csv,F,Het,171.0,171.0,54.0,225.0,76.0,1.3157894736842106,0.55,26.0,0.19,89.47368421052632,10.526315789473685,23.0,6.6521739130434785,143.7391304347826,22.85861111111111,1.0061853665649951,179.4229087729525,2.0,24.593567980916212,88.0952380952381,11.904761904761905,42.0,4.0,9.25,207.75,0.17498875940260783,87.5,89.92248062015504,10.077519379844961,129.0,19.0,6.105263157894737,130.26315789473685,1.665854846566001,72.88135593220339
NF1_003_140_8_FR1_20250807.csv,F,Wt,199.0,199.0,68.0,267.0,74.53183520599251,1.3417085427135678,0.55,22.0,0.08,85.42713567839196,14.57286432160804,26.0,6.538461538461538,113.73076923076923,23.171666666666667,1.122059987053154,205.859604171406,14.0,17.907101851847084,89.28571428571429,10.714285714285714,56.0,9.0,5.555555555555555,102.0,0.38840538013378406,71.7948717948718,83.91608391608392,16.083916083916083,143.0,17.0,7.0588235294117645,119.94117647058823,1.6962305986696231,75.66137566137566
NF1_003_140_11_FR1_20250807.csv,F,Wt,122.0,122.0,44.0,166.0,73.49397590361446,1.360655737704918,0.42,27.0,0.13,75.40983606557377,24.59016393442623,16.0,5.75,108.625,22.439722222222223,0.7130213039872251,130.2958009369708,18.0,20.21861456116714,82.5,17.5,40.0,5.0,6.6,134.2,0.2228191574960078,90.9090909090909,71.95121951219512,28.048780487804876,82.0,11.0,5.363636363636363,97.0,0.9295556442337034,67.21311475409836
NF1_003_141_19_FR1_20250807.csv,F,Wt,160.0,160.0,49.0,209.0,76.55502392344498,1.30625,0.55,26.0,0.13,73.125,26.875,21.0,5.571428571428571,101.61904761904762,24.060277777777777,0.8728078783610608,158.37409923585415,20.0,19.340018650451228,70.73170731707317,29.26829268292683,41.0,5.0,5.8,95.2,0.20781139960977638,67.79661016949152,73.94957983193277,26.050420168067227,119.0,16.0,5.5,103.625,1.3725723817466937,80.0
NF1_003_141_20_FR1_20250807.csv,F,Wt,236.0,236.0,146.0,382.0,61.78010471204188,1.61864406779661,0.42,39.0,0.2,81.77966101694915,18.220338983050848,33.0,5.848484848484849,152.21212121212122,23.964166666666667,1.3770560211426783,236.22693096377307,158.0,37.72578823302923,75.80645161290323,24.193548387096776,62.0,8.0,5.875,124.25,0.33383176270125536,59.61538461538461,83.9080459770115,16.091954022988507,174.0,25.0,5.84,161.16,2.1034426344450416,62.589928057553955
NF1_003_147_2_FR1_20250807.csv,F,Wt,177.0,177.0,137.0,314.0,56.36942675159236,1.7740112994350283,1.34,84.5,0.07,50.847457627118644,49.152542372881356,19.0,4.7368421052631575,68.10526315789474,22.89361111111111,0.8299258648094447,184.66442871978168,5.0,17.08072482503817,72.09302325581395,27.906976744186046,43.0,8.0,3.875,64.375,0.3494424693934504,73.68421052631578,44.02985074626866,55.97014925373134,134.0,11.0,5.363636363636363,70.81818181818181,0.9369676320272572,52.52918287937744
NF1_003_140_9_FR1_20250807.csv,M,Het,184.0,184.0,50.0,234.0,78.63247863247864,1.2717391304347827,0.79,23.0,0.13,84.23913043478261,15.76086956521739,20.0,7.75,145.6,23.791944444444443,0.8406206582526766,185.36232728968693,6.0,20.86358994636927,83.07692307692308,16.923076923076923,65.0,7.0,7.714285714285714,145.85714285714286,0.29421723038843683,73.03370786516854,84.87394957983193,15.126050420168067,119.0,13.0,7.769230769230769,145.46153846153845,1.1894474660702485,82.06896551724138
NF1_003_140_12_FR1_20250807.csv,F,Wt,178.0,178.0,56.0,234.0,76.06837606837607,1.3146067415730338,0.91,23.0,0.11,76.96629213483146,23.03370786516854,25.0,5.48,94.2,23.279166666666665,1.0739216037229282,182.70941988523634,77.0,18.884225865027254,80.59701492537313,19.402985074626866,67.0,9.0,6.0,112.33333333333333,0.3866117773402542,83.54430379746836,74.77477477477477,25.225225225225227,111.0,16.0,5.1875,84.0,1.3754895405482854,72.25806451612902
NF1_003_140_15_FR1_20250807.csv,F,Wt,220.0,220.0,67.0,287.0,76.65505226480836,1.3045454545454545,0.64,22.0,0.11,83.63636363636364,16.363636363636363,29.0,6.344827586206897,105.79310344827586,23.805,1.218231463978156,221.62628547443043,43.0,16.954909731721248,79.74683544303798,20.253164556962027,79.0,8.0,7.875,150.375,0.33606385213190504,87.77777777777777,85.81560283687944,14.184397163120567,141.0,21.0,5.761904761904762,88.80952380952381,1.8785875804487737,71.57360406091371
NF1_003_146_42_FR1_20250807.csv,F,Wt,181.0,181.0,72.0,253.0,71.54150197628458,1.3977900552486189,0.66,22.0,0.07,80.11049723756906,19.88950276243094,25.0,5.8,97.36,23.115555555555556,1.0815227840799846,187.6075194644721,5.0,18.700216433161188,81.81818181818181,18.181818181818183,66.0,9.0,6.0,106.88888888888889,0.38934820226879446,79.51807228915662,79.1304347826087,20.869565217391305,115.0,16.0,5.6875,92.0,1.35236664162284,67.64705882352942
NF1_003_146_43_FR1_20250807.csv,F,Wt,205.0,205.0,70.0,275.0,74.54545454545455,1.3414634146341464,0.48,29.5,0.12,64.8780487804878,35.1219512195122,27.0,4.925925925925926,87.55555555555556,23.871944444444445,1.1310348037561526,205.9223605734017,7.0,21.200928579103806,63.013698630136986,36.986301369863014,73.0,8.0,5.75,104.375,0.3351214233351563,92.40506329113924,65.9090909090909,34.09090909090909,132.0,19.0,4.578947368421052,80.47368421052632,1.7467694979314572,67.3469387755102
NF1_003_146_47_FR1_20250807.csv,F,Wt,146.0,146.0,27.0,173.0,84.39306358381504,1.1849315068493151,0.73,26.0,0.2,73.97260273972603,26.027397260273972,20.0,5.4,100.6,25.63888888888889,0.7800650054171181,136.29085408675923,32.0,22.524462202977226,67.27272727272727,32.72727272727273,55.0,8.0,4.625,94.5,0.3120260021668472,94.82758620689656,78.02197802197803,21.978021978021978,91.0,12.0,5.916666666666667,104.66666666666667,1.0572169742058637,79.13043478260869
NF1_003_141_24_FR1_20250807.csv,M,Het,162.0,162.0,96.0,258.0,62.7906976744186,1.5925925925925926,0.79,47.0,0.22,77.77777777777777,22.22222222222222,28.0,4.5,142.75,23.656111111111112,1.1836265000821962,164.05255570271572,0.0,39.01634126744296,60.46511627906977,39.53488372093023,43.0,6.0,4.333333333333333,143.66666666666666,0.25363425001761347,71.66666666666667,84.03361344537815,15.966386554621849,119.0,22.0,4.545454545454546,142.5,1.930436054305701,60.1010101010101
NF1_003_145_36_FR1_20250807.csv,M,Het,211.0,211.0,18.0,229.0,92.13973799126637,1.085308056872038,0.66,33.0,0.18,82.93838862559242,17.061611374407583,27.0,6.481481481481482,174.59259259259258,24.357777777777777,1.1084755040598486,207.47012632297714,11.0,29.40908209261848,81.69014084507042,18.309859154929576,71.0,8.0,7.25,214.375,0.32843718638810326,97.2972972972973,83.57142857142857,16.428571428571427,140.0,19.0,6.157894736842105,157.8421052631579,1.736349097555403,89.6774193548387
NF1_003_147_3_FR1_20250807.csv,M,Het,159.0,159.0,41.0,200.0,79.5,1.2578616352201257,0.66,31.0,0.15,85.53459119496856,14.465408805031446,23.0,5.913043478260869,139.65217391304347,18.90277777777778,1.2167523879500366,169.65655218406135,23.0,26.667726899133555,92.3076923076923,7.6923076923076925,39.0,6.0,6.0,142.16666666666666,0.3174136664217487,83.33333333333334,83.33333333333333,16.666666666666668,120.0,17.0,5.882352941176471,138.76470588235293,1.4641498600444987,78.28947368421053
NF1_003_145_38_FR1_20250807.csv,M,Het,225.0,225.0,41.0,266.0,84.58646616541353,1.1822222222222223,0.66,19.0,0.09,90.66666666666667,9.333333333333334,31.0,6.580645161290323,104.45161290322581,24.10972222222222,1.2857883518635866,223.54848725290645,6.0,16.455462898033996,89.55223880597015,10.447761194029852,67.0,9.0,6.666666666666667,102.44444444444444,0.37329339247652515,77.90697674418605,91.13924050632912,8.860759493670885,158.0,22.0,6.545454545454546,105.27272727272727,1.846110813267756,87.77777777777777
NF1_003_140_16_FR1_20250807.csv,M,Het,149.0,149.0,47.0,196.0,76.0204081632653,1.3154362416107384,0.66,23.0,0.11,89.26174496644295,10.738255033557047,16.0,8.3125,165.8125,18.467222222222222,0.866399927800006,160.60882041045474,2.0,20.333853827040965,86.20689655172414,13.793103448275861,29.0,3.0,8.333333333333334,158.33333333333334,0.16244998646250114,67.44186046511628,90.0,10.0,120.0,13.0,8.307692307692308,167.53846153846155,1.1314186248912097,78.43137254901961
NF1_003_142_56_FR1_20250807.csv,M,Het,177.0,177.0,79.0,256.0,69.140625,1.4463276836158192,0.72,35.0,0.16,74.57627118644068,25.423728813559322,25.0,5.28,130.68,24.281388888888888,1.0295951403109378,173.31897772992576,48.0,28.80045457859651,67.44186046511628,32.55813953488372,43.0,5.0,5.8,142.4,0.20591902806218756,65.15151515151516,76.86567164179104,23.134328358208954,134.0,20.0,5.15,127.75,1.7279032374187044,70.52631578947368
NF1_003_146_44_FR1_20250807.csv,M,Het,87.0,87.0,26.0,113.0,76.99115044247787,1.2988505747126438,1.48,38.5,0.15,68.96551724137932,31.03448275862069,11.0,5.454545454545454,131.1818181818182,21.755,0.505630889450701,95.91547678291161,3.0,36.296028081829974,60.0,40.0,10.0,2.0,3.0,69.0,0.09193288899103655,62.5,70.12987012987013,29.87012987012987,77.0,9.0,6.0,145.0,0.8044892486467695,79.38144329896907
NF1_003_141_23_FR1_20250807.csv,M,Wt,195.0,195.0,56.0,251.0,77.68924302788844,1.2871794871794873,0.66,22.0,0.22,86.66666666666667,13.333333333333334,23.0,7.3478260869565215,133.8695652173913,24.243333333333332,0.9487144232091297,192.10508312239173,15.0,20.94934561697071,86.20689655172414,13.793103448275861,58.0,7.0,7.142857142857143,138.28571428571428,0.28873917228103946,86.56716417910447,86.86131386861314,13.138686131386862,137.0,16.0,7.4375,131.9375,1.4698377054200265,74.45652173913044
NF1_003_145_39_FR1_20250807.csv,M,Wt,175.0,175.0,41.0,216.0,81.01851851851852,1.2342857142857142,0.66,20.5,0.155,93.14285714285714,6.857142857142857,18.0,9.055555555555555,170.83333333333334,22.760277777777777,0.7908515078657994,184.4082349497512,0.0,18.267262703939792,92.45283018867924,7.547169811320755,53.0,6.0,8.166666666666666,158.16666666666666,0.2636171692885998,80.3030303030303,93.44262295081967,6.557377049180328,122.0,12.0,9.5,177.16666666666666,1.0579678201454705,81.33333333333333
NF1_003_145_34_FR1_20250807.csv,M,Wt,233.0,233.0,73.0,306.0,76.1437908496732,1.3133047210300428,0.85,22.0,0.14,87.55364806866953,12.446351931330472,26.0,7.846153846153846,147.23076923076923,24.45916666666667,1.062996150045995,228.50137909898865,3.0,20.68420456760087,69.56521739130434,30.434782608695652,46.0,5.0,6.4,116.0,0.2044223365473067,52.87356321839081,91.97860962566845,8.02139037433155,187.0,22.0,7.818181818181818,146.63636363636363,1.852328273732956,85.38812785388129
NF1_003_147_4_FR1_20250807.csv,M,Wt,186.0,186.0,40.0,226.0,82.30088495575221,1.2150537634408602,0.66,15.0,0.13,92.47311827956989,7.526881720430108,15.0,11.466666666666667,160.53333333333333,22.386944444444445,0.6700333775886242,199.0117769439388,90.0,13.01075950581832,86.48648648648648,13.513513513513514,37.0,4.0,8.0,144.0,0.1786755673569665,63.1578947368421,93.95973154362416,6.040268456375839,149.0,11.0,12.727272727272727,166.54545454545453,1.0149942329873125,88.75739644970415
NF1_003_147_7_FR1_20250807.csv,M,Wt,227.0,227.0,53.0,280.0,81.07142857142857,1.2334801762114538,0.66,20.0,0.13,83.25991189427313,16.740088105726873,28.0,6.75,102.92857142857143,22.79277777777778,1.2284593072854462,238.83679583039043,14.0,15.56227494779812,82.45614035087719,17.54385964912281,57.0,5.0,9.4,175.4,0.21936773344382965,72.15189873417721,83.52941176470588,16.470588235294116,170.0,23.0,6.173913043478261,87.17391304347827,2.0142064804904156,84.5771144278607
NF1_003_142_55_FR1_20250807.csv,M,Wt,200.0,200.0,72.0,272.0,73.52941176470588,1.36,0.72,87.0,0.11,49.0,51.0,23.0,4.260869565217392,51.869565217391305,24.415277777777778,0.9420331076853063,195.64774348406965,58.0,14.734633649910029,62.5,37.5,56.0,8.0,4.375,59.625,0.32766368962967174,86.15384615384616,43.75,56.25,144.0,15.0,4.2,47.733333333333334,1.2654964730144596,69.56521739130434
NF1_003_144_26_FR1_20250807.csv,M,Wt,145.0,145.0,54.0,199.0,72.8643216080402,1.3724137931034484,0.66,20.0,0.13,88.27586206896552,11.724137931034482,23.0,5.565217391304348,89.73913043478261,21.7325,1.0583227884504773,160.055191445326,4.0,16.095603185034847,86.20689655172414,13.793103448275861,29.0,5.0,5.0,83.8,0.23007017140227767,65.9090909090909,88.79310344827586,11.206896551724139,116.0,18.0,5.722222222222222,91.38888888888889,1.5284821323269253,74.83870967741936
NF1_003_144_28_FR1_20250807.csv,M,Wt,186.0,186.0,60.0,246.0,75.60975609756098,1.3225806451612903,0.66,24.0,0.12,88.17204301075269,11.827956989247312,20.0,8.2,173.65,22.825555555555557,0.8762108747505233,181.06880894166957,2.0,20.980958648756577,84.21052631578948,15.789473684210526,57.0,7.0,6.857142857142857,146.42857142857142,0.30667380616268314,65.51724137931035,88.37209302325581,11.627906976744185,129.0,13.0,8.76923076923077,183.84615384615384,1.1024475277378625,81.13207547169812
NF1_003_146_46_FR1_20250807.csv,M,Wt,188.0,188.0,48.0,236.0,79.66101694915254,1.2553191489361701,0.66,29.0,0.15,84.04255319148936,15.957446808510639,21.0,7.523809523809524,184.76190476190476,22.095555555555556,0.9504173790606456,203.76591607602086,3.0,25.94853631569661,78.37837837837837,21.62162162162162,37.0,3.0,9.666666666666666,264.3333333333333,0.13577391129437796,61.66666666666667,85.43046357615894,14.56953642384106,151.0,18.0,7.166666666666667,171.5,1.643043687720277,85.79545454545455
